#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
162810	615.441993085329	158.68690049143925	196.6861384726946
162820	622.7609007680194	158.6576865630595	196.68110676638466
162830	614.8985589644801	158.65748722055514	196.6982423117197
162840	652.4975317220166	158.57532087387182	196.62932583521206
162850	720.1816641111565	158.43411898748346	196.4889316153457
162860	698.7747813038702	158.47871538620234	196.54361629037965
162870	613.6398355838958	158.66022663864476	196.7272556238713
162880	631.5709026962069	158.62125747681768	196.69716709830877
162890	590.6519264629796	158.70085264078085	196.79038932280204
162900	689.7961348754343	158.51103487670667	196.5912652196175
162910	590.2289577277986	158.71023418239508	196.8166972770349
162920	691.2149428498442	158.541246528913	196.61532596631423
162930	637.9060171392514	158.6710152972436	196.7418229209285
162940	647.3571588814625	158.66465713704258	196.72924727373407
162950	845.3508308245599	158.267092240681	196.32108622931975
162960	636.1185854080879	158.6892199837008	196.7709922236507
162970	866.1385271878423	158.2471602253292	196.29883932173414
162980	831.06959321635	158.3526609359348	196.38927378767403
162990	635.1032019987559	158.77732994012126	196.808069249561
163000	610.8239024343258	158.8550708733389	196.87457589940354
163010	834.2841325311647	158.40136938757672	196.4132611466191
163020	533.6120696573462	159.0284554507706	197.05789030264685
163030	658.5170199227211	158.7902658980687	196.8003845296294
163040	762.6259893729132	158.5873271790648	196.59066659890036
163050	714.0162710616039	158.7097569305885	196.70499533710372
163060	620.2298051298244	158.91346620253287	196.90302308146514
163070	720.9424678721264	158.6944612002278	196.7026860320926
163080	787.123735470708	158.5525802059414	196.5622884593329
163090	693.5723050171874	158.75833897906926	196.76968877878522
163100	817.3529216191943	158.52650678698103	196.51626345564887
163110	636.0489837914392	158.9440936574523	196.90639285020686
163120	794.1015974889712	158.65457631017998	196.585581474863
163130	672.5386040693066	158.9236539345289	196.84661845805223
163140	819.3871745310183	158.63812544158614	196.55403517582639
163150	764.6053664383584	158.75956711532982	196.67736327145022
163160	877.257967582222	158.54691723439848	196.46067879250035
163170	773.202541671736	158.78806203937128	196.69051921356046
163180	763.461213150365	158.83829489972806	196.72989415648044
163190	702.8882556034607	158.97535769092434	196.87296841648933
163200	618.5012662061515	159.151950387358	197.06731528097194
163210	772.2784426783023	158.83039027874736	196.76062673700753
163220	660.7057375898161	159.0492280095625	197.00458519262943
163230	627.1744692172063	159.12693729536423	197.09185464338702
163240	540.1881148717265	159.3114412613997	197.2882817285406
163250	503.8636681582879	159.4007587631523	197.37924164240272
163260	574.8220341084548	159.2777028598157	197.24442045786742
163270	594.6893729848931	159.25456736874042	197.21504709707116
163280	494.3560428085028	159.49299567464465	197.44241088107185
163290	729.4617369958619	159.03777535527888	196.96300222021392
163300	776.2318323840674	158.98139210321307	196.880093355245
163310	685.1092440465038	159.19920448826608	197.08319461283347
163320	793.7345814934126	159.01047974434658	196.86829873425532
163330	673.1754563514485	159.2798093222323	197.1291279948501
163340	715.514317452329	159.1994924604223	197.04963506418883
163350	711.1323391728282	159.2113574416361	197.06657938516616
163360	858.8490558883511	158.89557723471074	196.7628677872174
163370	811.3904430102631	158.9979831014689	196.8718038121254
163380	1034.137247021991	158.54844648327312	196.41254692330628
163390	823.0099568107444	158.995030803845	196.86424765164952
163400	907.734250365891	158.84797056556903	196.69588958585283
163410	916.7557266411227	158.8375404774191	196.67645004333895
163420	735.8851957869367	159.23625011905068	197.06869391795846
163430	784.0133280100962	159.15800832072398	196.9760623505303
163440	781.0953967517177	159.1882453568235	196.9894763181526
163450	703.3355869085781	159.3750595932762	197.15942202425933
163460	798.4244123902114	159.21025288236322	196.96834139546382
163470	860.2884849261077	159.10397868531618	196.8446356256883
163480	777.1058739309553	159.26707137274974	197.02810227520845
163490	731.0473262958957	159.36832715020415	197.13581843115168
163500	784.8769313185962	159.2204176011017	197.02669333684204
163510	778.0040025932576	159.23399969653065	197.05498977935068
163520	802.5271729968917	159.17983044316998	197.0088834717866
163530	675.4626860341914	159.45306561890195	197.2964449348239
163540	795.2583227607471	159.2241748126313	197.05723143356093
